G15#13302719#1141382	119.47346	25.96081	119.48947	25.97489	[]
278	6312
276	6272
266	6071
190	4541
92	2568
42	1562
G25#801684#14809713	117.36377	26.0116	117.33374	25.9576	[]
317	5055
209	3285
180	2810
194	3040
224	3531
207	3253
387	6202
774	12543
1486	24209
1631	26585
1754	28600
1753	28584
1921	31337
1690	27552
1642	26765
2032	33156
1713	27929
1668	27192
1571	25602
945	15345
835	13542
734	11887
674	10904
487	7841
G15#49798903#12511811	118.85927	25.18738	118.88168	25.25534	[]
1076	18085
899	15359
652	11555
620	11063
637	11324
855	14681
1415	23305
2465	39475
3068	48761
3177	50440
4464	70259
3988	62929
3980	62806
3487	55214
3606	57046
4048	63853
4077	64300
4159	65562
4642	73001
3644	57631
3534	55937
2582	41277
2088	33669
1494	24522
G70#979450#49418154	117.81546	26.42714	117.99286	26.50809	null
927	101431
889	97333
684	75227
500	55385
588	64875
469	52042
867	94961
1606	174651
2971	321846
2658	288093
3877	419545
3498	378675
4664	504411
3249	351824
3460	374577
4008	433671
3150	341149
3464	375009
3451	373607
2490	269977
2185	237088
1755	190719
1233	134428
853	93451
G25#801701#836362	117.33374	25.9576	117.24877	25.85489	null
623	10069
431	6923
381	6103
319	5088
370	5923
539	8692
894	14509
2139	34909
5078	83065
5488	89783
6346	103841
5557	90913
5887	96320
4214	68908
4162	68056
3580	58520
3572	58389
3731	60994
4149	67843
3267	53392
3163	51687
2314	37776
1535	25012
694	11232
G70#888645#841218	119.11772	26.12061	118.84348	26.17329	[]
740	81266
675	74256
643	70806
510	56463
594	65522
798	87520
1196	130438
2470	267821
3783	409408
3757	406604
4310	466237
4299	465051
4812	520371
3807	411996
4085	441974
4536	490608
4255	460306
2956	320228
2676	290035
1652	179611
2008	218000
2454	266095
1637	177994
860	94206
G15#1136663#14948543	119.38804	25.91921	119.40585	25.93833	null
277	12973
239	11631
138	8064
175	9371
168	9123
214	10748
350	15552
757	29927
1924	71145
1942	71781
2169	79798
2034	75031
1337	50412
1265	47869
1699	63198
2155	79304
1637	61008
1086	41547
596	24240
539	22227
714	28408
743	29432
468	19719
368	16187
G72#811274#803256	117.34146	25.94619	117.35191	25.917	[]
104	1805
66	1091
48	753
57	922
46	715
53	847
54	866
74	1241
142	2519
260	4736
215	3891
226	4098
294	5376
257	4680
377	6935
301	5507
227	4116
220	3985
251	4568
181	3252
185	3327
173	3102
132	2331
94	1617
G76#1776645#14726434	116.62557	25.36101	116.48553	25.50589	null
761	16035
516	11103
596	12713
516	11103
556	11908
435	9472
796	16739
1807	37090
2603	53112
2266	46329
3394	69034
3625	73684
4392	89123
3497	71108
3473	70625
3677	74731
3249	66116
3842	78052
4151	84272
3280	66740
3307	67283
2795	56977
1474	30387
918	19195
G76#1548871#85385129	116.77843	25.18305	116.73135	25.19062	null
305	6856
328	7319
371	8184
321	7178
300	6755
409	8949
460	9976
984	20523
1378	28454
1466	30226
1846	37875
1698	34895
1671	34352
1504	30990
1524	31393
1531	31534
1556	32037
1429	29481
1823	37412
1460	30105
1167	24207
1061	22073
579	12371
486	10499
G1501#49507484#49379677	119.27573	26.12512	119.25147	26.11522	null
3	10
3	10
0	8
1	9
3	10
1	9
2	9
9	13
19	18
20	18
29	23
