G25	1050	0	0.0	0	0	0.0	0.0	0	0	0.0	65.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	1051	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	1052	0	108.0	1	0	0.0	0.0	0	0	0.0	75.0	1	0	0.0	0.0	0	0	0.0	97.0	1	0	0.0	2015/11/12 00:00:00
G25	1053	0	73.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	1054	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	1055	0	136.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G3	1467	0	53.0	1	0	0.15	0.0	0	0	0.0	57.0	3	0	0.15	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G3	1468	0	76.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G3	1469	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	32.0	1	0	0.31	2015/11/12 00:00:00
G3	1470	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G3	1471	0	0.0	0	0	0.0	0.0	0	0	0.0	56.0	1	0	0.0	0.0	0	0	0.0	45.0	1	0	0.15	2015/11/12 00:00:00
G3	1472	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G70	2182	2	0.0	0	0	0.0	82.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G70	2180	2	0.0	0	0	0.0	54.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G70	2181	2	0.0	0	0	0.0	54.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G70	1235	2	15.0	2	0	0.39	0.0	0	0	0.0	62.0	2	0	0.39	66.0	1	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G70	1008	2	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G70	1143	2	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G70	2183	2	34.0	2	0	2.0	72.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G70	1145	2	40.0	6	0	4.0	68.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G70	1144	2	60.0	1	0	0.0	87.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
G70	1142	2	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:05:00
S35	412	0	0.0	0	0	0.0	0.0	0	0	0.0	-1.0	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0	-1	-1	-1.0	2015/11/12 00:05:00
S35	413	0	0.0	0	0	0.0	77.0	1	0	0.0	-1.0	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0	-1	-1	-1.0	2015/11/12 00:05:00
S35	414	0	2.0	1	0	3.0	0.0	0	0	0.0	-1.0	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0	-1	-1	-1.0	2015/11/12 00:05:00
S35	415	0	0.0	0	0	0.0	0.0	0	0	0.0	-1.0	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0	-1	-1	-1.0	2015/11/12 00:05:00
